"","X","id","track_name","size_mb","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"1158",1349,495583717,"Jigsaw Puzzle",99.26953125,"THB",0,138726,385,4.5,4.5,"3.6.2","4+","Games",37,5,46,1
"1159",1350,495680460,"Toca House",81.0537109375,"THB",99.866,3048,43,4,3.5,"1.0.8","4+","Education",40,5,1,1
"1160",1351,496177674,"Voice Dream Reader",85.0380859375,"THB",500.666,1343,1,4.5,5,"4.2.0","17+","Education",37,4,26,1
"1161",1352,496191902,"Flight!",61.7763671875,"THB",33.066,1411,15,4.5,4.5,"1.2.7","4+","Games",40,5,1,1
"1162",1353,496218553,"Tom's Love Letters",28.03125,"THB",0,27711,1965,4,4.5,"2.1","4+","Entertainment",43,4,13,1
"1163",1354,496438671,"Real Fishing 3D Free",175.80859375,"THB",0,5131,561,4,3.5,"1.0.9","4+","Games",40,5,1,1
"1164",1355,496499395,"Guess The Person? HD",38.859375,"THB",33.066,1227,15,4.5,4.5,"1.61","4+","Games",37,5,22,1
"1165",1356,497088907,"Mystery Case Files: 13th Skull HD - A Hidden Object Adventure (Full)",841.1875,"THB",233.466,718,207,4,3,"1.0.16","9+","Games",26,5,4,1
"1166",1357,497236102,"NOAA Snow Forecast - Accurate Winter Weather, Chance of Snowfall & Snowday Prediction",21.7421875,"THB",66.466,743,259,4.5,4.5,"1.31","4+","Weather",40,5,1,1
"1167",1359,497595276,"The Simpsons™: Tapped Out",82.091796875,"THB",0,274501,44,4,4,"4.27.0","12+","Games",38,5,18,1
"1168",1360,497693461,"VS. Racing 2",55.884765625,"THB",0,20805,2995,4.5,4.5,"1.6.3","4+","Games",40,5,1,1
"1169",1361,497716362,"TonalEnergy Chromatic Tuner and Metronome",62.8994140625,"THB",133.266,1226,53,4.5,5,"1.5.3","4+","Music",37,5,25,1
"1170",1362,497788271,"TETRIS® for iPad",55.7705078125,"THB",99.866,3464,42,4.5,3.5,"2.0.36","4+","Games",24,5,11,1
"1171",1363,497880658,"J23 - Jordan Release Dates and History",12.892578125,"THB",66.466,3775,132,5,5,"3.1.2","4+","Sports",37,4,6,1
"1172",1364,497933996,"Shoot The Zombirds",128.0234375,"THB",33.066,2007,80,4.5,4.5,"1.20","9+","Games",40,5,9,1
"1173",1365,497936366,"Catapult King",200.8681640625,"THB",33.066,12799,95,4.5,4,"1.5.1","9+","Games",40,5,10,1
"1174",1367,498425561,"ALON Dictaphone - Voice Recorder",36.154296875,"THB",166.666,379,0,4,0,"2.1","4+","Business",37,5,24,1
"1175",1370,499289888,"My Bowling 3D",168.5498046875,"THB",0,5090,6,4,3.5,"1.12","4+","Games",37,5,1,1
"1176",1371,499470113,"FileExplorer Pro - File Manager for Computer, NAS",79.7470703125,"THB",166.666,1016,45,4.5,4.5,"6.1","4+","Utilities",37,5,9,1
"1177",1372,499511971,"Angry Birds Space",153.732421875,"THB",0,95892,2,4,1,"2.2.12","4+","Games",37,0,1,1
"1178",1373,499794670,"Sid Meier's Pirates!",440.173716545105,"THB",99.866,1618,1267,4.5,4.5,"1.1.2","12+","Games",43,0,1,1
"1179",1374,499835343,"TOEIC®テストリスニング360問",71.8515625,"THB",99.866,0,0,0,0,"1.0.11","4+","Education",40,5,1,1
"1180",1375,500003565,"Ticketmaster - Tickets for Concerts, Sports, Shows",166.0322265625,"THB",0,5356,63,3,3.5,"1.12.1","4+","Entertainment",37,4,2,1
"1181",1376,500098096,"FINAL FANTASY TACTICS: THE WAR OF THE LIONS for iPad",626.01949596405,"THB",534.066,1992,1583,4.5,4.5,"1.2.0","9+","Games",26,5,1,1
"1182",1377,500108743,"仙劍奇俠傳5 - 劍傲丹楓",246.825713157654,"THB",99.866,646,369,4,4.5,"1.2.1","4+","Games",43,5,1,1
"1183",1378,500116670,"Clear Vision (17+)",36.125,"THB",33.066,541693,69225,4.5,4.5,"1.1.3","17+","Games",43,5,1,1
"1184",1379,500963785,"▻Solitaire",56.154296875,"THB",0,124618,8588,4.5,4.5,"5.4","4+","Games",40,5,7,1
"1185",1380,501108781,"Guitar Suite - Metronome, Tuner, and Chords Library for Guitar, Bass, Ukulele",69.44140625,"THB",99.866,238,24,4.5,5,"2.5.2","4+","Music",38,0,12,1
"1186",1381,501220013,"LEGO Harry Potter: Years 5-7",467.060367584229,"THB",166.666,5435,3205,4,4,"1.3","9+","Games",43,5,1,1
"1187",1382,501968250,"Angry Birds Space HD",163.365234375,"THB",0,39502,13,4,4,"2.2.12","4+","Games",24,5,1,1
"1188",1383,502344938,"OnSong",72.1689453125,"THB",834.666,1576,33,4,4.5,"1.99995","4+","Music",43,5,16,1
"1189",1385,502803489,"美食杰-让吃饭变简单(VIP版)",54.4609375,"THB",934.866,1,1,4,4,"6.3.0","4+","Food & Drink",38,4,1,1
"1190",1386,502912815,"Regal Cinemas",73.3330078125,"THB",0,13257,109,4.5,5,"4.3.2","4+","Entertainment",37,0,1,1
"1191",1387,503090249,"RecordOrders",58.763671875,"THB",66.466,41,0,4,0,"1.8.72","4+","Business",37,1,33,1
"1192",1388,503092422,"Ski Safari",153.78515625,"THB",33.066,45121,1168,5,4.5,"1.5.4","4+","Games",40,5,1,1
"1193",1389,503190232,"Bridge Constructor",139.2060546875,"THB",66.466,11187,5,4.5,5,"5.9","4+","Games",38,5,13,1
"1194",1391,504001448,"Muscle Premium - Human Anatomy, Kinesiology, Bones",1050.8212890625,"THB",667.666,406,3,4.5,3.5,"7.1.02","12+","Medical",37,5,7,1
"1195",1393,504170504,"Louvre HD",119.984375,"THB",66.466,1129,93,5,5,"4.4","4+","Lifestyle",40,4,12,1
"1196",1394,504201783,"The Fourth Dimension",8.7431640625,"THB",99.866,609,12,4.5,5,"1.7","4+","Education",37,5,10,1
"1197",1395,504270602,"Ryanair - Cheapest Fares",111.0185546875,"THB",0,175,3,2.5,4.5,"3.32.0","4+","Travel",37,0,8,1
"1198",1396,504274740,"猫眼电影 - 一网打尽好电影",95.3603515625,"THB",0,101,0,4.5,0,"7.9.2","4+","Entertainment",37,0,3,1
"1199",1397,504280284,"Mon compte pour Free Mobile - Conso & Messagerie",18.6337890625,"THB",66.466,0,0,0,0,"6.3","4+","Utilities",37,1,1,1
"1200",1398,504542019,"ジーユー",15.6953125,"THB",0,0,0,0,0,"4.1.6","17+","Lifestyle",37,0,1,1
"1201",1399,504575083,"Tank Hero: Laser Wars",22.84765625,"THB",33.066,1418,138,4.5,4,"1.3","9+","Games",43,5,1,0
"1202",1400,504614735,"Ugly Meter PRO™",12.2131862640381,"THB",166.666,144,36,2.5,1.5,"1.2","4+","Entertainment",40,0,1,1
"1203",1401,504631398,"USA TODAY",91.6103515625,"THB",0,61724,100,3.5,4.5,"4.14.1","4+","News",37,4,1,1
"1204",1402,504677517,"CoPilot GPS – Car Navigation & Offline Maps",78.7109375,"THB",0,3582,70,4,3.5,"10.0.0.984","4+","Navigation",38,5,25,1
"1205",1403,504835984,"Virtual Gastric Band Hypnosis - Lose Weight Fast!",657.36328125,"THB",233.466,53,13,4.5,4.5,"3.0.2","4+","Health & Fitness",37,5,1,1
"1206",1404,505066327,"Fake call from the Easter Bunny",15.041015625,"THB",0,39,2,2,1,"3.0","4+","Entertainment",37,0,1,1
"1207",1405,505080575,"TTPlayer - The Cinema In My Pocket",15.2044715881348,"THB",99.866,164,22,4,3.5,"1.2.3","4+","Entertainment",43,0,17,1
"1208",1406,505253234,"Charity Miles: Walking & Running Distance Tracker",133.662109375,"THB",0,3115,87,4,4.5,"4.2.2","4+","Health & Fitness",37,0,1,1
"1209",1407,505311207,"Battlefield™ Companion",56.1552734375,"THB",0,689,338,2.5,2.5,"3.0.4","12+","Social Networking",37,5,11,1
"1210",1408,505365608,"WikiCamps Australia",21.9541015625,"THB",166.666,10,0,4.5,0,"2.5.1","4+","Travel",37,1,1,1
"1211",1409,505488770,"Impots.gouv",8.869140625,"THB",0,0,0,0,0,"2.6.0","4+","Finance",37,2,1,1
"1212",1410,505728417,"Freeform – watch live TV & stream full episodes",54.2119140625,"THB",0,18492,8,2.5,4.5,"4.2.3","12+","Entertainment",37,5,1,1
"1213",1411,505829994,"笑ったら負け",3.529296875,"THB",0,0,0,0,0,"2.0.0","4+","Book",38,0,1,1
"1214",1412,506003812,"Paper by FiftyThree - Sketch, Diagram, Take Notes",127.8017578125,"THB",0,18219,5,4,4,"3.6.9","4+","Productivity",37,5,11,1
"1215",1413,506007254,"Dikie & Dukie: Learn to Read in Spanish HD",45.5478219985962,"THB",99.866,2,2,3,3,"1.2","4+","Games",26,5,1,1
"1216",1414,506141837,"Whisper - Share, Express, Meet",94.189453125,"THB",0,39819,58,4,3,"8.6.1","17+","Social Networking",37,0,6,1
"1217",1415,506460513,"Emoji>",124.9033203125,"THB",0,55338,455,4.5,4.5,"8.9","9+","Entertainment",38,5,21,1
"1218",1416,506462353,"Emoji - inTextMoji Pro ;)",124.8837890625,"THB",33.066,7204,337,4.5,4.5,"7.9","9+","Entertainment",38,5,21,1
"1219",1417,506627515,"Hay Day",108.376953125,"THB",0,567344,4887,4.5,4.5,"1.33.134","4+","Games",38,5,18,1
"1220",1418,507051584,"Nom Nom Paleo",48.857421875,"THB",200.066,2555,44,4.5,4,"3.3","4+","Food & Drink",37,5,1,1
"1221",1419,507056600,"Lingji tarot-nice and funny in line with tarot cards",61.2705078125,"THB",33.066,11,3,3,5,"3.2.1","4+","Entertainment",38,5,3,1
"1222",1420,507161324,"饿了么外卖-大牌美食，折扣热卖",78.9462890625,"THB",0,481,1,4.5,5,"7.9","17+","Food & Drink",37,5,1,1
"1223",1421,507874739,"Google Drive - free online storage",177.0927734375,"THB",0,59255,599,4.5,4.5,"4.2017.17212","4+","Productivity",37,5,47,1
"1224",1422,507937883,"THE KING OF FIGHTERS-i 2012",1140.796875,"THB",99.866,228,228,4.5,4.5,"1.0.4","12+","Games",38,0,2,1
"1225",1423,508401605,"360云盘",78.0654296875,"THB",0,437,0,4.5,0,"7.0.3","4+","Productivity",37,0,2,1
"1226",1424,508433124,"Real Pool 3D",72.8447265625,"THB",66.466,1156,77,4,4,"2.1","4+","Games",38,5,1,1
"1227",1426,508558296,"Cooking Academy (Full)",41.3663415908813,"THB",66.466,475,475,4.5,4.5,"1.0.1","4+","Games",43,0,1,1
"1228",1427,509260769,"iSleep Easy - Meditations for Restful Sleep",170.30859375,"THB",133.266,664,70,4.5,4.5,"6.23","4+","Health & Fitness",37,3,1,1
"1229",1430,509987785,"Pic Jointer – Photo Collage, Camera Effects Editor",77.2666015625,"THB",0,51330,58,4.5,4.5,"5.0","4+","Photo & Video",37,5,7,1
"1230",1431,509993510,"Smule Sing!",104.84765625,"THB",0,119316,33,4.5,4,"5.2.3","9+","Music",37,5,12,1
"1231",1432,510119487,"AnatomyMapp",99.556640625,"THB",333.666,23,3,3.5,3.5,"1.5","4+","Medical",38,5,1,1
"1232",1433,510173686,"Inspiration Maps VPP",166.4072265625,"THB",333.666,112,8,4,3,"2.1","4+","Education",37,5,3,1
"1233",1434,510301841,"Toca Kitchen Monsters",61.4228515625,"THB",0,8062,197,4,3.5,"1.0.5","4+","Education",40,5,1,1
"1234",1435,510461370,"Bike Race Pro - Top Motorcycle Racing Game",113.7080078125,"THB",33.066,26881,5,4.5,3.5,"7.4.3","4+","Games",38,5,9,1
"1235",1436,510461758,"Bike Race - Top Motorcycle Racing Games",114.6201171875,"THB",0,405007,4053,4.5,5,"7.3.11","4+","Games",38,5,9,1
"1236",1437,510717503,"KeyBank Mobile",30.9873046875,"THB",0,623,1,2.5,1,"4.1.0","17+","Finance",37,0,1,1
"1237",1438,510855668,"Amazon Music",74.17578125,"THB",0,106235,4605,4.5,5,"6.5.0","4+","Music",37,5,6,1
"1238",1439,510909506,"闲鱼-让你的闲置游起来",80.9453125,"THB",0,286,2,4,5,"5.8.4","9+","Shopping",37,5,1,1
"1239",1441,511332635,"Sonic The Hedgehog 4™ Episode II",687.6533203125,"THB",99.866,5606,44,3.5,4,"2.1.4","9+","Games",40,5,9,1
"1240",1442,511807447,"战神之怒",571.555577278137,"THB",33.066,9,9,4.5,4.5,"1.1.1","4+","Games",43,5,1,1
"1241",1443,511841016,"Extreme Fishing 2 Free",51.6399354934692,"THB",0,12002,759,4.5,3.5,"1.0.9","4+","Games",43,4,3,1
"1242",1444,511985746,"Puppet Pals Pocket Director's Pass",82.91796875,"THB",66.466,7,0,4.5,0,"1.9.2","4+","Education",37,0,1,1
"1243",1445,512142109,"Max Payne Mobile",1362.154296875,"THB",99.866,2183,64,4.5,4,"1.4.3","17+","Games",40,4,1,1
"1244",1446,512166629,"驾考宝典-2017最新考驾照驾校学车驾考通",182.6494140625,"THB",0,208,0,5,0,"6.7.4","4+","Lifestyle",37,5,1,1
"1245",1448,512393983,"Postmates - Food Delivery, Faster",83.8857421875,"THB",0,9519,3,3.5,4,"3.9.21","4+","Food & Drink",37,0,1,1
"1246",1449,512727332,"Flipagram",80.8642578125,"THB",0,79905,324,4.5,4.5,"8.19.2","12+","Photo & Video",37,5,36,1
"1247",1450,512939461,"Subway Surfers",148.8095703125,"THB",0,706110,97,4.5,4,"1.72.1","9+","Games",38,5,1,1
"1248",1451,513445705,"Easter Bunny Tracker Fun",9.56337261199951,"THB",0,83,80,3,3,"1.7","4+","Entertainment",43,5,1,1
"1249",1452,513836029,"电信营业厅",102.9404296875,"THB",0,248,9,3.5,3,"6.0.1","4+","Utilities",38,0,2,1
"1250",1453,514205253,"Majiang Mahjong（单机+川麻+二人+武汉+国标）",70.994140625,"THB",0,1007,3,5,2.5,"3.762","12+","Games",43,5,1,1
"1251",1454,514345557,"Home Design 3D GOLD",197.5576171875,"THB",333.666,9889,262,4.5,4.5,"4.1.1","4+","Productivity",37,5,16,1
"1252",1456,514634235,"Papa's Burgeria",40.828125,"THB",99.866,1589,60,4.5,4.5,"1.1.3","4+","Games",24,5,16,1
"1253",1457,515094775,"Bazaart Photo Editor Pro and Picture Collage Maker",114.8935546875,"THB",0,4909,479,4.5,5,"4.6.3","4+","Photo & Video",37,2,13,1
"1254",1458,515114051,"Baldur's Gate: Enhanced Edition",2328.0390625,"THB",333.666,1454,102,4,4,"1.3.1","12+","Games",43,5,1,1
"1255",1459,515651240,"农行掌上银行",60.587890625,"THB",0,57,4,2.5,3.5,"3.6.0","4+","Finance",40,0,1,1
"1256",1460,515840296,"Hidden World",99.3408203125,"THB",66.466,279,21,4.5,4.5,"1.0.5","4+","Games",40,5,17,1
"1257",1461,515850648,"Prize Wheel ™",35.0673828125,"THB",0,3287,88,4,4,"7.1.4","17+","Entertainment",37,0,1,1
"1258",1462,515884174,"Flick Home Run ! HD",20.0739049911499,"THB",33.066,2144,1700,4.5,4.5,"1.3.3","4+","Games",26,5,1,1
"1259",1463,515890480,"Little Writer - The Tracing App for Kids",35.6845703125,"THB",33.066,1348,2,4.5,3,"2.0","4+","Education",37,5,1,1
"1260",1464,516349924,"Slingshot Racing",75.3046875,"THB",33.066,3189,1459,4.5,4.5,"1.3.2.0","4+","Games",43,5,1,1
"1261",1465,516561342,"LINE Camera - Photo editor, Animated Stamp, Filter",73.541015625,"THB",0,3978,58,4.5,5,"14.0.4","4+","Photo & Video",37,5,16,1
"1262",1466,516820956,"Think in Japanese (Original name:ひとりごと英語)",60.7060546875,"THB",99.866,0,0,0,0,"3.3","12+","Reference",37,5,2,1
"1263",1467,516875543,"Offroad Legends",92.02734375,"THB",33.066,22281,49,4.5,4,"1.3.3","4+","Games",38,5,30,1
"1264",1468,517166184,"内涵段子 - 精选搞笑图片、视频",92.1123046875,"THB",0,275,0,5,0,"6.3.1","17+","Entertainment",38,4,2,1
"1265",1469,517260318,"Bejeweled Classic HD",144.2470703125,"THB",0,70926,927,4.5,4.5,"2.1","4+","Games",24,5,5,1
"1266",1470,517271093,"Virtua Tennis Challenge",383.1171875,"THB",166.666,1339,459,4,4,"1.2","4+","Games",39,4,9,1
"1267",1471,517329357,"Dark Sky Weather",19.861328125,"THB",133.266,10014,514,4,4.5,"5.2.9","4+","Weather",37,3,1,1
"1268",1472,517409040,"Translator !!",25.9326171875,"THB",333.666,128,4,4,3,"1.6.2","4+","Productivity",37,0,30,1
"1269",1473,517488939,"Cortex Camera",3.251953125,"THB",99.866,346,14,4,4,"2.12","4+","Photo & Video",37,1,1,1
"1270",1474,517588534,"上海移动掌上营业厅",59.0283203125,"THB",0,22,0,3,0,"4.1.8","4+","Lifestyle",38,0,2,1
"1271",1475,517642765,"Weaphones: Firearms Simulator Volume 1",58.62109375,"THB",99.866,1478,72,4.5,4.5,"2.3.1","12+","Games",43,5,16,1
"1272",1476,517685886,"Le Havre (The Harbor)",150.00390625,"THB",166.666,2125,561,4.5,4.5,"1.4.1","4+","Games",47,5,1,1
"1273",1477,517812925,"Block Story Premium",214.15625,"THB",99.866,734,23,4,4.5,"11.2.3","9+","Games",37,5,1,1
"1274",1478,517871755,"You Doodle - draw on photos & pictures, add text",68.8447265625,"THB",0,8520,49,4.5,4.5,"7.5.8","4+","Photo & Video",37,5,18,1
"1275",1479,517989834,"SuperPhoto - Photo Effects & Filters",53.0595703125,"THB",0,1952,29,4.5,4.5,"4.39","4+","Photo & Video",38,5,24,1
"1276",1480,518158653,"FreePrints – Photos Delivered",107.5654296875,"THB",0,26060,0,5,0,"2.11.3","4+","Photo & Video",37,5,1,1
"1277",1481,518611020,"聚美优品-新用户专享160元现金券",146.3486328125,"THB",0,42,0,4.5,0,"4.450","4+","Shopping",38,0,2,1
"1278",1482,518684914,"Depop - Buy, Sell and Share",81.7529296875,"THB",0,2478,109,4.5,4,"1.35","12+","Shopping",37,0,2,1
"1279",1483,518966501,"天猫-购物",201.3466796875,"THB",0,426,14,4.5,5,"6.0.0","17+","Shopping",37,0,4,1
"1280",1484,519052678,"FOCUS Online - Aktuelle Nachrichten",65.642578125,"THB",0,373,8,4.5,5,"2.282","12+","News",37,5,2,1
"1281",1485,519077434,"Text 2 Group Pro - Quickly send SMS messages",47.13671875,"THB",99.866,2798,277,4,4.5,"7.5","4+","Productivity",38,5,15,1
"1282",1486,519131315,"ケンタッキーフライドチキン　公式アプリ",47.9619140625,"THB",0,0,0,0,0,"12.0.11","17+","Food & Drink",37,0,1,1
"1283",1487,519296448,"Onion Browser - Secure & Anonymous Web with Tor",40.3681640625,"THB",0,691,1,3.5,5,"1.7.6","17+","Utilities",37,3,1,1
"1284",1488,519530925,"Visual Anatomy",205.2099609375,"THB",99.866,571,28,4.5,4.5,"5.5","12+","Medical",37,5,4,1
"1285",1489,519640317,"Alice in the Mirrors of Albion: Hidden object game",1166.0888671875,"THB",0,47382,50,4,4.5,"5.9.3","4+","Games",37,5,7,1
"1286",1490,519781433,"Burrito Bison",55.3974609375,"THB",33.066,416,7,4,3.5,"1.4","12+","Games",37,5,1,1
"1287",1491,519817714,"Credit Karma: Free Credit Scores, Reports & Alerts",91.0703125,"THB",0,101679,181,5,5,"4.11.1","4+","Finance",37,0,1,1
"1288",1492,519952689,"翼支付-只为简单生活",94.0712890625,"THB",0,9,0,1.5,0,"6.1.2","17+","Finance",38,0,1,1
"1289",1493,520777858,"The Sandbox - Building & Crafting a Pixel World!",163.5380859375,"THB",0,41108,258,4.5,4.5,"2.0","4+","Games",38,5,45,1
"1290",1494,520978510,"ZENFORMS: Protectors",105.98828125,"THB",66.466,1127,25,4,4.5,"1.3.6","12+","Games",40,2,1,1
"1291",1495,521207075,"RetailMeNot Shopping Deals, Coupons, Savings",126.9208984375,"THB",0,18544,14,4.5,4.5,"4.25","4+","Shopping",37,0,1,1
"1292",1497,521577043,"VinoCell: manage your wine cellar like a pro",35.4365234375,"THB",300.266,248,20,4,4.5,"3.5.1","17+","Food & Drink",37,5,6,1
"1293",1498,521633439,"Dokuro",139.3115234375,"THB",66.466,84,4,4.5,5,"1.2.6","9+","Games",40,2,1,1
"1294",1499,521640355,"Toca Train",78.193359375,"THB",99.866,1397,25,4,3.5,"1.0.5","4+","Education",40,5,18,1
"1295",1500,521640648,"Toca Band",308.6298828125,"THB",99.866,3107,110,4.5,3.5,"1.0.6","4+","Education",40,5,1,1
"1296",1501,521671873,"My Singing Monsters",229.37890625,"THB",0,130519,1445,4.5,5,"2.0.8","4+","Games",37,5,7,1
"1297",1502,521922264,"PIP Camera-Selfie Cam&Pic Collage&Photo Editor",70.736328125,"THB",0,8454,26,4.5,5,"3.2.2","4+","Photo & Video",40,5,2,1
"1298",1504,522008611,"ATracker - Daily Task and Time Tracking",145.9736328125,"THB",0,1114,34,4.5,4.5,"8.70","4+","Productivity",37,5,12,1
"1299",1505,522029577,"Brutal Street",65.625,"THB",0,777,0,4.5,0,"2.8.0","12+","Games",37,5,7,1
"1300",1506,522309966,"冒険ダンジョン村",178.48828125,"THB",166.666,0,0,0,0,"2.00","4+","Games",38,5,1,1
"1301",1508,522408559,"Slots - Pharaoh's Way",73.04296875,"THB",0,69610,69,4.5,4,"7.4.0","12+","Games",43,4,1,1
"1302",1511,522626820,"iTranslate Voice - Speak & Translate in Real Time",53.5869140625,"THB",233.466,14469,81,4,4,"3.1.5","4+","Productivity",37,5,22,1
"1303",1512,522687241,"The Official DVSA Highway Code",64.173828125,"THB",133.266,0,0,0,0,"2.3","4+","Education",38,0,1,1
"1304",1513,522700349,"腾讯微云-安全备份共享文件和照片",60.619140625,"THB",0,308,11,4,5,"5.1.3","4+","Productivity",37,0,1,1
"1305",1515,522826277,"Remind: Fast, Efficient School Messaging",111.705078125,"THB",0,9796,60,4.5,4.5,"7.10.1","4+","Education",37,5,6,1
"1306",1516,523063187,"宝宝树孕育-火爆的备孕怀孕育儿社区",115.138671875,"THB",0,456,1,4.5,5,"7.3.0","17+","Health & Fitness",38,0,2,1
"1307",1517,523403945,"Best Skins Creator Pro - for Minecraft PE & PC",34.3349609375,"THB",66.466,4243,48,4,4.5,"5.3.5","4+","Utilities",37,5,2,1
"1308",1518,523497998,"フリル(FRIL) - 満足度No.1 のフリマアプリ",65.595703125,"THB",0,7,0,4,0,"6.6.0","17+","Shopping",37,5,1,1
"1309",1519,523520711,"PopCam　Photo",50.490234375,"THB",0,160,3,4,5,"4.0.8","4+","Photo & Video",38,0,9,1
"1310",1520,523540409,"Nearpod",72.330078125,"THB",0,1057,1,4,2,"9.8.5","4+","Education",37,5,31,1
"1311",1521,524299475,"AutoRap by Smule",67.9560546875,"THB",0,18202,514,4,3.5,"2.3.5","12+","Music",37,5,12,1
"1312",1522,524359189,"The Amazing Spider-Man",790.737685203552,"THB",233.466,17895,10970,4.5,4,"1.0.3","12+","Games",39,4,12,1
"1313",1523,524509185,"Temple Run: Brave",124.087890625,"THB",66.466,27593,386,4,4,"1.6","4+","Games",40,5,1,1
"1314",1524,524644575,"BabyScope - Prenatal Listener",58.8369140625,"THB",166.666,875,51,3,4,"4.7.0","4+","Utilities",37,5,1,1
"1315",1526,524988885,"realMyst",995.31640625,"THB",233.466,708,59,4,4,"1.1.1","12+","Games",37,5,1,1
"1316",1527,525176875,"Sun Surveyor - Sun & Moon Visualization Tool",25.365234375,"THB",333.666,183,14,5,5,"2.4.2","4+","Photo & Video",35,4,21,1
"1317",1528,525195399,"Shogi",16.8720703125,"THB",0,26,3,4,5,"4.11","4+","Games",37,4,2,1
"1318",1529,525246631,"Fair Food Maker Game - Make Yummy Carnival Treats",106.4345703125,"THB",0,12251,93,4,4,"2.1","4+","Games",38,5,1,1
"1319",1530,525507410,"Potty Time with Elmo",44.90234375,"THB",99.866,712,53,3.5,2,"3.0","4+","Education",43,5,1,1
"1320",1531,525781368,"My Mixtapez Music",80.9326171875,"THB",0,26286,2,4.5,3.5,"7.0.57","12+","Music",25,0,1,1
"1321",1532,525790167,"Fuel Rewards® program",56.11328125,"THB",0,2249,495,4.5,4.5,"2.5.4","4+","Shopping",37,0,1,1
"1322",1533,525818572,"Poop Break",6.2265625,"THB",33.066,21,2,4,3.5,"1.3.1","9+","Utilities",37,0,1,1
"1323",1534,525818839,"Plague Inc.",91.1748046875,"THB",33.066,143285,406,4.5,4.5,"1.14.1","12+","Games",40,5,14,1
"1324",1535,525929300,"DiveChamp",39.84375,"THB",33.066,295,133,4.5,4.5,"1.22","4+","Games",43,5,1,1
"1325",1536,526011730,"Tom Loves Angela",51.01171875,"THB",33.066,1151,129,4,4,"2.0","4+","Entertainment",43,0,13,1
"1326",1537,526012271,"Tom Loves Angela for iPad",52.79296875,"THB",99.866,2286,1060,4,4.5,"2.0","4+","Entertainment",26,4,13,1
"1327",1538,526590469,"Jake's Never Land Pirate School",289.01953125,"THB",33.066,4337,398,4,4,"1.0.7","4+","Entertainment",40,5,1,1
"1328",1539,526641427,"Flow Free",19.7119140625,"THB",0,373857,3428,4.5,4.5,"2.9","4+","Games",38,5,11,1
